Gene name	Gene stable ID	Gene type
CT027772.1	ENSDARG00000092299	processed_transcript
si:ch73-56d11.5	ENSDARG00000093546	protein_coding
kmt2cb	ENSDARG00000075560	protein_coding
BX548018.1	ENSDARG00000098744	lincRNA
CR392341.3	ENSDARG00000094958	processed_transcript
rhbdd2	ENSDARG00000092463	protein_coding
slc25a11	ENSDARG00000035741	protein_coding
jac6	ENSDARG00000076530	protein_coding
jupa	ENSDARG00000070787	protein_coding
uox	ENSDARG00000007024	protein_coding
arl8	ENSDARG00000094709	protein_coding
syngap1b	ENSDARG00000069765	protein_coding
flt3	ENSDARG00000058503	protein_coding
atp9b	ENSDARG00000062521	protein_coding
prkg1a	ENSDARG00000020656	protein_coding
mxra5a	ENSDARG00000074815	protein_coding
cntnap3	ENSDARG00000067824	protein_coding
nrip1b	ENSDARG00000068894	protein_coding
slc17a7b	ENSDARG00000090106	protein_coding
cdca9	ENSDARG00000088639	protein_coding
bbs10	ENSDARG00000069515	protein_coding
casp8ap2	ENSDARG00000022718	protein_coding
CT573239.2	ENSDARG00000105292	processed_transcript
psme2	ENSDARG00000033144	protein_coding
brpf3a	ENSDARG00000070513	protein_coding
trim35-28	ENSDARG00000021021	protein_coding
znfl1h	ENSDARG00000077877	protein_coding
si:dkey-14o18.2	ENSDARG00000062995	protein_coding
olfm1b	ENSDARG00000014053	protein_coding
grin2cb	ENSDARG00000077560	protein_coding
smim15	ENSDARG00000086699	protein_coding
sh3d21	ENSDARG00000099448	protein_coding
nectin1b	ENSDARG00000086034	protein_coding
mrpl40	ENSDARG00000043554	protein_coding
usp43a	ENSDARG00000103494	protein_coding
BX666065.1	ENSDARG00000099174	processed_pseudogene
si:ch211-39i2.2	ENSDARG00000104472	antisense
plekho1a	ENSDARG00000061191	protein_coding
tmem9b	ENSDARG00000025693	protein_coding
si:ch211-166i24.1	ENSDARG00000090676	protein_coding
pros1	ENSDARG00000068261	protein_coding
gnai2b	ENSDARG00000017294	protein_coding
vipr2	ENSDARG00000012353	protein_coding
map2k1	ENSDARG00000007825	protein_coding
cycsa	ENSDARG00000095636	protein_coding
fmnl2a	ENSDARG00000012586	protein_coding
ehbp1	ENSDARG00000043643	protein_coding
cox10	ENSDARG00000034309	protein_coding
mcoln1a	ENSDARG00000002285	protein_coding
CU467856.1	ENSDARG00000103358	TEC
pwp1	ENSDARG00000015921	protein_coding
ugt2a7	ENSDARG00000091624	protein_coding
si:ch73-138e16.4	ENSDARG00000102363	protein_coding
CT027623.1	ENSDARG00000094538	antisense
meak7	ENSDARG00000062951	protein_coding
si:ch73-350k19.1	ENSDARG00000103224	protein_coding
gas6	ENSDARG00000007804	protein_coding
slc7a1a	ENSDARG00000016439	protein_coding
bco1l	ENSDARG00000103659	protein_coding
BX324224.1	ENSDARG00000103245	antisense
mief1	ENSDARG00000060991	protein_coding
CT574585.2	ENSDARG00000105505	lincRNA
stk17b	ENSDARG00000014348	protein_coding
mrps10	ENSDARG00000045913	protein_coding
hgd	ENSDARG00000058005	protein_coding
grik4	ENSDARG00000026753	protein_coding
smarca1	ENSDARG00000012776	protein_coding
sorbs2b	ENSDARG00000061603	protein_coding
zgc:172053	ENSDARG00000038321	protein_coding
cmc2	ENSDARG00000043635	protein_coding
ckmt1	ENSDARG00000016598	protein_coding
CR450813.2	ENSDARG00000097499	antisense
shoc1	ENSDARG00000101067	protein_coding
dennd6b	ENSDARG00000011605	protein_coding
vwa2	ENSDARG00000075441	protein_coding
gmppb	ENSDARG00000017658	protein_coding
gcc1	ENSDARG00000045541	protein_coding
gal3st1b	ENSDARG00000078245	protein_coding
zgc:113363	ENSDARG00000101206	protein_coding
BX957362.4	ENSDARG00000105771	TEC
si:dkeyp-73g8.5	ENSDARG00000094442	protein_coding
si:dkeyp-3f10.17	ENSDARG00000087254	protein_coding
tagln3a	ENSDARG00000079805	protein_coding
si:zfos-2330d3.7	ENSDARG00000093877	protein_coding
waslb	ENSDARG00000006283	protein_coding
BX908395.1	ENSDARG00000094232	processed_transcript
zgc:198329	ENSDARG00000076981	protein_coding
lyn	ENSDARG00000107511	protein_coding
BX296552.1	ENSDARG00000094302	processed_transcript
cnga3b	ENSDARG00000012297	protein_coding
camk2d1	ENSDARG00000043010	protein_coding
serpinb1	ENSDARG00000055416	protein_coding
l1cama	ENSDARG00000007149	protein_coding
ftr92	ENSDARG00000095825	protein_coding
kat6b	ENSDARG00000055429	protein_coding
polb	ENSDARG00000003749	protein_coding
zgc:123107	ENSDARG00000101675	protein_coding
btf3l4	ENSDARG00000089681	protein_coding
fam222bb	ENSDARG00000078578	protein_coding
paxx	ENSDARG00000078807	protein_coding
zgc:92335	ENSDARG00000041602	protein_coding
si:ch73-173p19.2	ENSDARG00000103971	protein_coding
trim35-22	ENSDARG00000102264	protein_coding
arxa	ENSDARG00000058011	protein_coding
calr3a	ENSDARG00000103979	protein_coding
MCHR2	ENSDARG00000007842	protein_coding
ccnd3	ENSDARG00000027391	protein_coding
ubap1la	ENSDARG00000089217	protein_coding
ift52	ENSDARG00000045025	protein_coding
NINJ1	ENSDARG00000103663	protein_coding
kctd3	ENSDARG00000060854	protein_coding
zgc:193593	ENSDARG00000096843	protein_coding
cart3	ENSDARG00000035852	protein_coding
znf1026	ENSDARG00000114894	protein_coding
sdha	ENSDARG00000016721	protein_coding
si:ch211-119e14.1	ENSDARG00000099518	protein_coding
abca3b	ENSDARG00000100524	protein_coding
ubap2a	ENSDARG00000088318	protein_coding
si:dkeyp-11e3.1	ENSDARG00000102058	protein_coding
setd6	ENSDARG00000043986	protein_coding
ufm1	ENSDARG00000043857	protein_coding
zgc:153921	ENSDARG00000038405	protein_coding
zgc:163040	ENSDARG00000099920	protein_coding
radil	ENSDARG00000079779	protein_coding
si:ch211-255p10.3	ENSDARG00000096616	protein_coding
si:ch211-246i5.5	ENSDARG00000097637	protein_coding
kif13ba	ENSDARG00000079731	protein_coding
zeb1b	ENSDARG00000013207	protein_coding
taok2b	ENSDARG00000100620	protein_coding
hist1h4l	ENSDARG00000114534	protein_coding
CR762475.2	ENSDARG00000102543	sense_overlapping
zgc:110366	ENSDARG00000004167	protein_coding
or133-10	ENSDARG00000094819	protein_coding
slc7a2	ENSDARG00000037097	protein_coding
krr1	ENSDARG00000011246	protein_coding
slc26a6	ENSDARG00000097292	protein_coding
taf6	ENSDARG00000102998	protein_coding
wdhd1	ENSDARG00000015998	protein_coding
thbs2b	ENSDARG00000073810	protein_coding
CR387921.1	ENSDARG00000097906	antisense
acvr1ba	ENSDARG00000018968	protein_coding
rxfp3	ENSDARG00000057410	protein_coding
mfn1b	ENSDARG00000079219	protein_coding
otol1b	ENSDARG00000058960	protein_coding
CU929203.2	ENSDARG00000100235	lincRNA
si:dkey-23c22.5	ENSDARG00000092892	protein_coding
BX511034.4	ENSDARG00000099295	antisense
h2az2a	ENSDARG00000068820	protein_coding
rpp21	ENSDARG00000043404	protein_coding
ddhd2	ENSDARG00000076765	protein_coding
mtnr1aa	ENSDARG00000037545	protein_coding
si:dkey-35i13.1	ENSDARG00000097648	protein_coding
ep300a	ENSDARG00000100666	protein_coding
purba	ENSDARG00000068822	protein_coding
tmem123	ENSDARG00000095674	protein_coding
ctnnd1	ENSDARG00000078233	protein_coding
pde10a	ENSDARG00000003449	protein_coding
si:ch211-138g9.3	ENSDARG00000053340	protein_coding
BX323051.1	ENSDARG00000099065	lincRNA
BX664618.1	ENSDARG00000087740	processed_transcript
BX005129.1	ENSDARG00000096913	processed_transcript
bambia	ENSDARG00000055381	protein_coding
rpz2	ENSDARG00000091215	protein_coding
olfm1a	ENSDARG00000018270	protein_coding
si:dkeyp-98a7.7	ENSDARG00000088895	protein_coding
dyrk3	ENSDARG00000070600	protein_coding
kcns3a	ENSDARG00000006891	protein_coding
rev3l	ENSDARG00000058801	protein_coding
si:dkey-157e10.6	ENSDARG00000102256	protein_coding
sox10	ENSDARG00000077467	protein_coding
asic2	ENSDARG00000006849	protein_coding
si:dkey-31m5.5	ENSDARG00000113712	protein_coding
si:ch211-126j24.1	ENSDARG00000098644	protein_coding
rxfp2a	ENSDARG00000032820	protein_coding
lft1	ENSDARG00000019920	protein_coding
BX957346.1	ENSDARG00000096850	lincRNA
pdhb	ENSDARG00000021346	protein_coding
ephb2a	ENSDARG00000037373	protein_coding
tceanc2	ENSDARG00000062919	protein_coding
hsf1	ENSDARG00000008818	protein_coding
atp8b3	ENSDARG00000042285	protein_coding
BX571945.2	ENSDARG00000094450	processed_transcript
tmem176	ENSDARG00000078659	protein_coding
olfcq18	ENSDARG00000055920	protein_coding
trmt12	ENSDARG00000060338	protein_coding
si:ch211-191j22.8	ENSDARG00000057039	protein_coding
ttll1	ENSDARG00000090778	protein_coding
phc1	ENSDARG00000002971	protein_coding
BX120006.1	ENSDARG00000097089	antisense
si:dkey-188i13.9	ENSDARG00000074754	protein_coding
tmtopsb	ENSDARG00000032246	protein_coding
znf1156	ENSDARG00000098800	protein_coding
si:dkey-238k10.1	ENSDARG00000099384	protein_coding
si:ch211-285c6.5	ENSDARG00000105375	protein_coding
gpa33a	ENSDARG00000100223	protein_coding
dimt1l	ENSDARG00000005057	protein_coding
nlgn1	ENSDARG00000077710	protein_coding
mbnl3	ENSDARG00000016085	protein_coding
si:dkey-201l21.2	ENSDARG00000092908	protein_coding
BX681417.22	ENSDARG00000115889	TR_J_gene
traj23	ENSDARG00000113555	TR_J_gene
p2ry10	ENSDARG00000062811	protein_coding
BX548047.1	ENSDARG00000038570	processed_transcript
traj46	ENSDARG00000102408	TR_J_gene
si:ch211-155i14.1	ENSDARG00000070757	protein_coding
trpc6a	ENSDARG00000056625	protein_coding
oxgr1a.3	ENSDARG00000040247	protein_coding
entpd6	ENSDARG00000008757	protein_coding
si:ch211-194k22.8	ENSDARG00000096711	protein_coding
gprc5bb	ENSDARG00000075141	protein_coding
fgf3	ENSDARG00000101540	protein_coding
slco3a1	ENSDARG00000018726	protein_coding
evi5b	ENSDARG00000070839	protein_coding
vsnl1b	ENSDARG00000044053	protein_coding
las1l	ENSDARG00000062457	protein_coding
BX901954.1	ENSDARG00000098615	lincRNA
syt5a	ENSDARG00000037941	protein_coding
fam210ab	ENSDARG00000040186	protein_coding
znf1137	ENSDARG00000086296	protein_coding
lrrc3ca	ENSDARG00000079371	protein_coding
tmem63c	ENSDARG00000004158	protein_coding
ccne1	ENSDARG00000098622	protein_coding
CU041363.1	ENSDARG00000103681	antisense
rfx5	ENSDARG00000063258	protein_coding
si:dkey-7j22.4	ENSDARG00000117156	protein_coding
kctd2	ENSDARG00000025875	protein_coding
ercc5	ENSDARG00000023678	protein_coding
gfm2	ENSDARG00000005561	protein_coding
hexdc	ENSDARG00000061216	protein_coding
dtymk	ENSDARG00000052103	protein_coding
apba2b	ENSDARG00000060639	protein_coding
FP565451.1	ENSDARG00000096700	lincRNA
CU861651.1	ENSDARG00000092286	processed_transcript
CT573006.1	ENSDARG00000096761	lincRNA
wfdc1	ENSDARG00000058003	protein_coding
rgs7a	ENSDARG00000016584	protein_coding
CR392363.2	ENSDARG00000095527	processed_transcript
nrg1	ENSDARG00000104314	protein_coding
si:ch211-117k10.3	ENSDARG00000090914	protein_coding
CR735104.1	ENSDARG00000094924	processed_transcript
kcnt1	ENSDARG00000079484	protein_coding
nck2a	ENSDARG00000018206	protein_coding
bco2a	ENSDARG00000055722	protein_coding
pacsin3	ENSDARG00000099339	protein_coding
slc5a1	ENSDARG00000013871	protein_coding
orai2	ENSDARG00000035148	protein_coding
selenot1a	ENSDARG00000058354	protein_coding
slco1d1	ENSDARG00000104108	protein_coding
mrps36	ENSDARG00000079823	protein_coding
BX682548.1	ENSDARG00000093060	sense_intronic
AL954655.1	ENSDARG00000052626	unprocessed_pseudogene
plin2	ENSDARG00000042332	protein_coding
lias	ENSDARG00000022845	protein_coding
asah1a	ENSDARG00000037091	protein_coding
mtmr12	ENSDARG00000059817	protein_coding
ccl44	ENSDARG00000074772	protein_coding
irak1bp1	ENSDARG00000036903	protein_coding
zgc:194007	ENSDARG00000091860	protein_coding
otud7b	ENSDARG00000017220	protein_coding
CR769772.3	ENSDARG00000095230	processed_transcript
asap1a	ENSDARG00000029463	protein_coding
tbc1d24	ENSDARG00000069339	protein_coding
lbx1a	ENSDARG00000018321	protein_coding
trim71	ENSDARG00000075593	protein_coding
rprm3	ENSDARG00000092792	protein_coding
si:ch73-189n23.1	ENSDARG00000086247	protein_coding
CT583650.1	ENSDARG00000096869	lincRNA
cpsf6	ENSDARG00000018618	protein_coding
clcn7	ENSDARG00000019556	protein_coding
usp9	ENSDARG00000013708	protein_coding
ubb	ENSDARG00000093313	protein_coding
fgfr1bl	ENSDARG00000075027	protein_coding
id4	ENSDARG00000045131	protein_coding
sinhcaf	ENSDARG00000032653	protein_coding
fuca1.1	ENSDARG00000035890	protein_coding
sdhaf4	ENSDARG00000039390	protein_coding
si:dkey-7j14.5	ENSDARG00000097528	protein_coding
BX545856.1	ENSDARG00000094401	processed_transcript
hoxb13a	ENSDARG00000056015	protein_coding
TTC9	ENSDARG00000074363	protein_coding
lrpap1	ENSDARG00000033604	protein_coding
si:dkey-197c15.6	ENSDARG00000079401	protein_coding
rbms3	ENSDARG00000044574	protein_coding
tcf20	ENSDARG00000078348	protein_coding
si:ch211-255g12.8	ENSDARG00000069627	protein_coding
chd2	ENSDARG00000060687	protein_coding
si:cabz01021066.1	ENSDARG00000105457	protein_coding
st6gal2a	ENSDARG00000039335	protein_coding
si:ch211-277e21.1	ENSDARG00000096800	protein_coding
zgc:85936	ENSDARG00000087529	protein_coding
CR626907.1	ENSDARG00000077872	unprocessed_pseudogene
cnot9	ENSDARG00000033855	protein_coding
alas1	ENSDARG00000021059	protein_coding
polr1b	ENSDARG00000077469	protein_coding
si:dkey-108k21.19	ENSDARG00000113800	protein_coding
parvab	ENSDARG00000035629	protein_coding
AL929182.1	ENSDARG00000097384	antisense
si:ch73-7i4.3	ENSDARG00000093465	protein_coding
lectin	ENSDARG00000055833	protein_coding
ifi30	ENSDARG00000056378	protein_coding
amy2a	ENSDARG00000013856	protein_coding
si:dkey-80c24.5	ENSDARG00000092501	protein_coding
rgs8	ENSDARG00000070037	protein_coding
slc35e3	ENSDARG00000045493	protein_coding
zgc:172065	ENSDARG00000078093	protein_coding
zgc:174259	ENSDARG00000091136	protein_coding
il10rb	ENSDARG00000078042	protein_coding
smc4	ENSDARG00000038882	protein_coding
CR356236.1	ENSDARG00000102040	lincRNA
sdcbp	ENSDARG00000030097	protein_coding
CR626882.3	ENSDARG00000097755	lincRNA
syt6b	ENSDARG00000031463	protein_coding
tas1r2.2	ENSDARG00000053135	protein_coding
chaf1a	ENSDARG00000062152	protein_coding
ddt	ENSDARG00000044751	protein_coding
si:dkey-151p11.2	ENSDARG00000102807	antisense
lyrm9	ENSDARG00000075528	protein_coding
hmgcrb	ENSDARG00000105206	protein_coding
BX324218.1	ENSDARG00000093516	processed_transcript
CU459093.1	ENSDARG00000098082	sense_overlapping
ccdc151	ENSDARG00000062978	protein_coding
acbd3	ENSDARG00000042623	protein_coding
zgc:152968	ENSDARG00000037002	protein_coding
si:dkey-78a14.4	ENSDARG00000036066	protein_coding
CU467646.7	ENSDARG00000104678	protein_coding
zgc:171517	ENSDARG00000090822	protein_coding
BX571955.2	ENSDARG00000095015	processed_transcript
CU693484.1	ENSDARG00000093463	lincRNA
alox5a	ENSDARG00000057273	protein_coding
epha4a	ENSDARG00000054454	protein_coding
si:ch211-76m11.5	ENSDARG00000088836	protein_coding
mtap	ENSDARG00000037261	protein_coding
CU861903.1	ENSDARG00000095913	protein_coding
olfcq11	ENSDARG00000092523	protein_coding
si:ch73-196i15.3	ENSDARG00000094281	protein_coding
tmem51b	ENSDARG00000061916	protein_coding
cdca4	ENSDARG00000042319	protein_coding
ntn1a	ENSDARG00000105112	protein_coding
si:dkey-201g16.1	ENSDARG00000101292	protein_coding
ptprh	ENSDARG00000078297	protein_coding
myh9b	ENSDARG00000001014	protein_coding
pan3	ENSDARG00000031637	protein_coding
fam8a1a	ENSDARG00000017111	protein_coding
lysmd4	ENSDARG00000068702	protein_coding
etv5a	ENSDARG00000069763	protein_coding
CR848812.1	ENSDARG00000096951	antisense
eef2a.2	ENSDARG00000042065	protein_coding
pdca	ENSDARG00000011886	protein_coding
CU571163.1	ENSDARG00000099520	lincRNA
e2f8	ENSDARG00000057323	protein_coding
cyp26a1	ENSDARG00000033999	protein_coding
si:dkey-248g15.3	ENSDARG00000097959	protein_coding
lrrc10	ENSDARG00000045612	protein_coding
elp2	ENSDARG00000017199	protein_coding
il7r	ENSDARG00000078970	protein_coding
si:ch211-161c3.6	ENSDARG00000078781	protein_coding
rbm39a	ENSDARG00000011613	protein_coding
snx9a	ENSDARG00000000837	protein_coding
si:dkey-83f18.7	ENSDARG00000088252	protein_coding
zgc:153151	ENSDARG00000069563	protein_coding
lig1	ENSDARG00000060041	protein_coding
cnsta	ENSDARG00000086283	protein_coding
slc22a2	ENSDARG00000030530	protein_coding
CR388046.5	ENSDARG00000105567	unprocessed_pseudogene
pimr21	ENSDARG00000091845	protein_coding
pimr41	ENSDARG00000116830	protein_coding
znf385b	ENSDARG00000006065	protein_coding
cyp2k22	ENSDARG00000040433	protein_coding
chmp4c	ENSDARG00000007418	protein_coding
cldnh	ENSDARG00000069503	protein_coding
csmd1a	ENSDARG00000044414	protein_coding
nol4la	ENSDARG00000074902	protein_coding
si:ch211-9n13.3	ENSDARG00000093432	protein_coding
BX322657.1	ENSDARG00000102448	lincRNA
slc38a3a	ENSDARG00000027065	protein_coding
si:dkey-225f5.5	ENSDARG00000055813	protein_coding
si:dkey-34e4.1	ENSDARG00000022085	protein_coding
slc5a5	ENSDARG00000005392	protein_coding
dipk1aa	ENSDARG00000062955	protein_coding
BX908800.1	ENSDARG00000093885	unprocessed_pseudogene
si:ch73-40a17.4	ENSDARG00000097928	protein_coding
slc30a5	ENSDARG00000051921	protein_coding
BX649295.1	ENSDARG00000095824	processed_transcript
LRRC75A	ENSDARG00000076834	protein_coding
si:ch211-195b11.3	ENSDARG00000100582	protein_coding
kif3b	ENSDARG00000101120	protein_coding
armc8	ENSDARG00000062258	protein_coding
si:rp71-1i20.2	ENSDARG00000043198	protein_coding
FP015808.1	ENSDARG00000054882	processed_transcript
AL929114.1	ENSDARG00000100085	antisense
gpr108	ENSDARG00000096651	protein_coding
tmcc2	ENSDARG00000046007	protein_coding
CU681836.1	ENSDARG00000093244	processed_transcript
morn4	ENSDARG00000039062	protein_coding
si:dkey-16b10.1	ENSDARG00000100995	protein_coding
cdk7	ENSDARG00000051916	protein_coding
zdhhc13	ENSDARG00000101144	protein_coding
si:ch1073-110a20.1	ENSDARG00000094408	protein_coding
gnai1	ENSDARG00000021647	protein_coding
BX005351.1	ENSDARG00000096957	antisense
tbcela	ENSDARG00000002682	protein_coding
buc	ENSDARG00000096095	protein_coding
gna11a	ENSDARG00000010002	protein_coding
calm3a	ENSDARG00000100825	protein_coding
si:ch211-269k10.5	ENSDARG00000090473	protein_coding
smyd2a	ENSDARG00000055151	protein_coding
si:dkey-4i23.5	ENSDARG00000092137	protein_coding
smek1	ENSDARG00000042187	protein_coding
pcnx4	ENSDARG00000060785	protein_coding
pimr173	ENSDARG00000070015	protein_coding
pnpla4	ENSDARG00000069834	protein_coding
gnsb	ENSDARG00000098296	protein_coding
ptprnb	ENSDARG00000077047	protein_coding
wdfy3	ENSDARG00000078890	protein_coding
CT574587.1	ENSDARG00000097915	antisense
si:dkey-65b13.1	ENSDARG00000095565	protein_coding
BX927317.2	ENSDARG00000101263	lincRNA
ank3a	ENSDARG00000061736	protein_coding
si:dkey-65j4.2	ENSDARG00000101476	protein_coding
si:dkey-253d23.5	ENSDARG00000058566	protein_coding
si:dkey-223p19.2	ENSDARG00000102926	protein_coding
cntrl	ENSDARG00000088492	protein_coding
arl14ep	ENSDARG00000001210	protein_coding
BX890572.1	ENSDARG00000094593	processed_transcript
si:ch1073-110a20.3	ENSDARG00000096586	protein_coding
pimr89	ENSDARG00000115670	protein_coding
nrxn2a	ENSDARG00000061454	protein_coding
znf1148	ENSDARG00000103689	protein_coding
rab11a	ENSDARG00000041450	protein_coding
CR931813.2	ENSDARG00000104899	processed_transcript
gb:ai877918	ENSDARG00000100179	protein_coding
or137-3	ENSDARG00000070344	protein_coding
styxl1	ENSDARG00000026338	protein_coding
rbp3	ENSDARG00000059163	protein_coding
cnr1	ENSDARG00000009020	protein_coding
ftr51	ENSDARG00000029105	protein_coding
si:ch211-173n18.3	ENSDARG00000028478	protein_coding
CU694532.1	ENSDARG00000097878	antisense
wdr78	ENSDARG00000044400	protein_coding
gdpd5b	ENSDARG00000076962	protein_coding
malb	ENSDARG00000030094	protein_coding
prtgb	ENSDARG00000040442	protein_coding
chchd2	ENSDARG00000059304	protein_coding
zgc:112265	ENSDARG00000100406	protein_coding
crygs3	ENSDARG00000025943	protein_coding
BX950225.1	ENSDARG00000103112	processed_transcript
BX324206.2	ENSDARG00000097206	lincRNA
si:ch211-12e13.1	ENSDARG00000091930	protein_coding
sult1st4	ENSDARG00000003181	protein_coding
tmem30b	ENSDARG00000054122	protein_coding
si:ch211-163c2.2	ENSDARG00000070065	protein_coding
si:dkey-63j12.4	ENSDARG00000089556	protein_coding
si:ch211-51e12.7	ENSDARG00000045914	protein_coding
rad21b	ENSDARG00000035655	protein_coding
ifitm5	ENSDARG00000105153	protein_coding
si:dkey-84o3.3	ENSDARG00000095687	protein_coding
acot22	ENSDARG00000058945	protein_coding
mrps33	ENSDARG00000020015	protein_coding
abhd8b	ENSDARG00000076620	protein_coding
CU633999.2	ENSDARG00000098912	antisense
si:ch211-14p21.3	ENSDARG00000111218	protein_coding
cables1	ENSDARG00000099395	protein_coding
ank3b	ENSDARG00000077582	protein_coding
